speaker	role	text	extra
			PRESIDENZA DEL VICEPRESIDENTE SIMONE BALDELLI
			La seduta comincia alle 11.
			Missioni.
MANFRED SCHULLIAN	Segretario	legge il processo verbale della seduta del 7 agosto 2014. (È approvato).	
			Annunzio della presentazione di un disegno di legge di conversione e sua assegnazione a Commissioni in sede referente (ore 11,05).
SIMONE BALDELLI	PRESIDENTE	Comunico che, ai sensi dell'articolo 46, comma 2, del Regolamento, i deputati Angelino Alfano, Gioacchino Alfano, Biondelli, Borletti dell'Acqua, Castiglione, Fontanelli, Gozi, Legnini, Lotti e Lupi sono in missione a decorrere dalla seduta odierna. I deputati in missione sono complessivamente dodici, come risulta dall'elenco depositato presso la Presidenza e che sarà pubblicato nell’allegato A al resoconto della seduta odierna. Ulteriori comunicazioni all'Assemblea saranno pubblicate nell’allegato A al resoconto della seduta odierna.	
			Ordine del giorno della prossima seduta.
SIMONE BALDELLI	PRESIDENTE	Il Presidente del Consiglio dei ministri, con lettera in data 22 agosto 2014, ha presentato alla Presidenza il seguente disegno di legge, che è stato assegnato, ai sensi dell'articolo 96-bis, comma 1, del Regolamento, in sede referente, alle Commissioni riunite I (Affari costituzionali) e II (Giustizia): «Conversione in legge del decreto-legge 22 agosto 2014, n. 119, recante disposizioni urgenti in materia di contrasto a fenomeni di illegalità e violenza in occasione di manifestazioni sportive, di riconoscimento della protezione internazionale, nonché per assicurare la funzionalità del Ministero dell'interno» (2616) – Parere delle Commissioni III, V, VII (ex articolo 73, comma 1-bis, del Regolamento), VIII, XII e XIV e della Commissione parlamentare per le questioni regionali. Il suddetto disegno di legge, ai fini dell'espressione del parere previsto dal comma 1 del predetto articolo 96-bis, è stato altresì assegnato al Comitato per la legislazione. Do quindi lettura dell'ordine del giorno della seduta di giovedì 4 settembre 2014, ore 14. Ha chiesto di intervenire sull'ordine dei lavori, onorevole Marazziti (Commenti del deputato Marazziti) ? Se non vi sono interventi, la seduta può essere tolta.	
			La seduta termina alle 11,07.
